threshold,answered_count,total_count,coverage,unsafe_answered_count,selective_risk,record_type,risk_constraint
0.6514323837808285,149.0,1068.0,0.1395131086142322,36.0,0.2416107382550335,curve,
0.6499438016625118,151.0,1068.0,0.1413857677902621,36.0,0.23841059602649,curve,
0.6469432198167757,152.0,1068.0,0.1423220973782771,36.0,0.2368421052631578,curve,
0.6412083428088462,153.0,1068.0,0.1432584269662921,36.0,0.2352941176470588,curve,
0.6367997083822614,154.0,1068.0,0.1441947565543071,37.0,0.2402597402597402,curve,
0.6367245956158161,155.0,1068.0,0.145131086142322,38.0,0.2451612903225806,curve,
0.6364260770746368,157.0,1068.0,0.147003745318352,38.0,0.2420382165605095,curve,
0.6355848180387315,158.0,1068.0,0.147940074906367,39.0,0.2468354430379746,curve,
0.6332233013267484,159.0,1068.0,0.148876404494382,39.0,0.2452830188679245,curve,
0.6325453066045879,160.0,1068.0,0.149812734082397,40.0,0.25,curve,
0.6312951833712168,161.0,1068.0,0.1507490636704119,41.0,0.2546583850931676,curve,
0.6303972212532349,162.0,1068.0,0.1516853932584269,42.0,0.2592592592592592,curve,
0.629599569614123,163.0,1068.0,0.1526217228464419,43.0,0.263803680981595,curve,
0.6288850185142316,164.0,1068.0,0.1535580524344569,44.0,0.2682926829268292,curve,
0.6286983965345999,165.0,1068.0,0.1544943820224719,44.0,0.2666666666666666,curve,
0.6285598313458669,166.0,1068.0,0.1554307116104868,45.0,0.2710843373493975,curve,
0.6270633021219091,167.0,1068.0,0.1563670411985018,46.0,0.2754491017964071,curve,
0.6249515007840774,168.0,1068.0,0.1573033707865168,47.0,0.2797619047619047,curve,
0.6242619439813271,169.0,1068.0,0.1582397003745318,47.0,0.2781065088757396,curve,
0.6233735268920981,171.0,1068.0,0.1601123595505618,47.0,0.2748538011695906,curve,
0.6221101400708267,172.0,1068.0,0.1610486891385767,48.0,0.2790697674418604,curve,
0.6216226535756835,173.0,1068.0,0.1619850187265917,48.0,0.2774566473988439,curve,
0.621011975599037,175.0,1068.0,0.1638576779026217,48.0,0.2742857142857143,curve,
0.6205988496115321,176.0,1068.0,0.1647940074906366,49.0,0.2784090909090908,curve,
